prapr_Mockito_28_mutant-1,JUnit45AndHigherRunnerImpl,16.57153750228002
prapr_Mockito_8_mutant-6,GenericMetadataSupport,17.011067451125864
prapr_Mockito_8_mutant-2,GenericMetadataSupport,1.3490152917625629
prapr_Mockito_8_mutant-4,GenericMetadataSupport,1.4223241139115153
prapr_Mockito_8_mutant-3,GenericMetadataSupport,16.62814759189067
prapr_Mockito_8_mutant-5,GenericMetadataSupport,1.5450135128362028
prapr_Mockito_5_mutant-3,VerificationOverTimeImpl,2.1448459480637307
prapr_Mockito_29_mutant-1,Same,2.3098878253300352
prapr_Mockito_29_mutant-2,Same,2.322644445110155
prapr_Mockito_38_mutant-2,ArgumentMatchingTool,2.5305071838442696
prapr_Mockito_38_mutant-3,Equals,3.930196048066932
prapr_Mockito_15_mutant-1,JUnit45AndHigherRunnerImpl,16.57153750228002
prapr_Math_18_mutant-8,CMAESOptimizer,2.1416463859804873
prapr_Math_18_mutant-10,CMAESOptimizer,2.1284042896081607
prapr_Math_95_mutant-6,FDistributionImpl,5.623978897404383
prapr_Math_95_mutant-1,FDistributionImpl,1.8762290084573061
prapr_Math_95_mutant-7,FDistributionImpl,5.160445740797868
prapr_Math_95_mutant-2,FDistributionImpl,3.7489090876166586
prapr_Math_95_mutant-4,FDistributionImpl,3.0439004358935073
prapr_Math_95_mutant-3,FDistributionImpl,3.4920237101971994
prapr_Math_95_mutant-5,FDistributionImpl,4.282417116712648
prapr_Math_42_mutant-1,SimplexTableau,3.611764886914054
prapr_Math_71_mutant-14,ConvergingAlgorithmImpl,3.057011990761425
prapr_Math_71_mutant-6,ConvergingAlgorithmImpl,2.7810206689230346
prapr_Math_71_mutant-11,ConvergingAlgorithmImpl,3.9555009443400437
prapr_Math_71_mutant-25,BrentSolver,2.13348164944369
prapr_Math_71_mutant-13,ConvergingAlgorithmImpl,2.600871227842344
prapr_Math_71_mutant-27,BrentSolver,2.1788807359753104
prapr_Math_71_mutant-23,BrentSolver,2.2578442620089785
prapr_Math_71_mutant-21,BrentSolver,2.3799499071771373
prapr_Math_71_mutant-12,ConvergingAlgorithmImpl,3.785165508817672
prapr_Math_71_mutant-19,BrentSolver,2.4081720671963076
prapr_Math_71_mutant-8,ConvergingAlgorithmImpl,2.673665774685119
prapr_Math_71_mutant-1,BrentSolver,5.713805390999402
prapr_Math_71_mutant-24,BrentSolver,2.116014293651204
prapr_Math_71_mutant-16,ConvergingAlgorithmImpl,3.486709607359712
prapr_Math_71_mutant-22,EventState,3.296424580562328
prapr_Math_71_mutant-10,ConvergingAlgorithmImpl,10.101608215973938
prapr_Math_71_mutant-7,ConvergingAlgorithmImpl,2.366445997463848
prapr_Math_71_mutant-26,BrentSolver,2.2128528005285606
prapr_Math_71_mutant-17,ConvergingAlgorithmImpl,10.101608215973938
prapr_Math_71_mutant-2,AbstractIntegrator,3.474900449007806
prapr_Math_71_mutant-4,BrentSolver,2.0694267719341335
prapr_Math_71_mutant-3,BrentSolver,1.9481329509970948
prapr_Math_71_mutant-15,ConvergingAlgorithmImpl,3.553409044047375
prapr_Math_71_mutant-18,BrentSolver,2.532593560480533
prapr_Math_71_mutant-9,ConvergingAlgorithmImpl,10.588293199682406
prapr_Math_71_mutant-5,BrentSolver,1.9525283233017474
prapr_Math_71_mutant-20,BrentSolver,2.0248545651222796
prapr_Math_28_mutant-39,SimplexSolver,1.7284793484041643
prapr_Math_28_mutant-6,SimplexSolver,4.778703826123357
prapr_Math_28_mutant-11,SimplexSolver,6.193761189212686
prapr_Math_28_mutant-31,SimplexSolver,2.6579515712849786
prapr_Math_28_mutant-25,SimplexSolver,9.246621544791102
prapr_Math_28_mutant-13,SimplexSolver,5.163822041090993
prapr_Math_28_mutant-27,SimplexSolver,5.944687736265869
prapr_Math_28_mutant-30,SimplexSolver,3.0887395644032263
prapr_Math_28_mutant-21,SimplexSolver,4.886447859832912
prapr_Math_28_mutant-28,SimplexSolver,5.362996657248795
prapr_Math_28_mutant-32,SimplexSolver,4.140254781357947
prapr_Math_28_mutant-12,SimplexSolver,4.4554029104142465
prapr_Math_28_mutant-38,SimplexSolver,1.7661371835004938
prapr_Math_28_mutant-19,SimplexSolver,5.665551247084017
prapr_Math_28_mutant-8,SimplexSolver,5.2086587122379555
prapr_Math_28_mutant-37,SimplexSolver,5.259204562449526
prapr_Math_28_mutant-1,SimplexSolver,3.9483036826683815
prapr_Math_28_mutant-24,SimplexSolver,3.7344934924617115
prapr_Math_28_mutant-16,SimplexSolver,12.059261849167079
prapr_Math_28_mutant-22,SimplexSolver,3.4381460251991336
prapr_Math_28_mutant-35,SimplexSolver,2.5132647441298475
prapr_Math_28_mutant-10,SimplexSolver,4.567721286335968
prapr_Math_28_mutant-40,SimplexTableau,2.975464004381486
prapr_Math_28_mutant-7,SimplexSolver,2.9707050268986586
prapr_Math_28_mutant-26,SimplexSolver,8.172044031045415
prapr_Math_28_mutant-41,SimplexTableau,2.8007080466336265
prapr_Math_28_mutant-17,SimplexSolver,8.819478574027992
prapr_Math_28_mutant-29,SimplexSolver,6.9857997505535705
prapr_Math_28_mutant-33,SimplexSolver,5.0018476311246225
prapr_Math_28_mutant-34,SimplexSolver,5.2137210368606635
prapr_Math_28_mutant-2,SimplexSolver,1.674965798935013
prapr_Math_28_mutant-4,SimplexSolver,6.866941824816765
prapr_Math_28_mutant-3,SimplexSolver,4.861381300554306
prapr_Math_28_mutant-15,SimplexSolver,2.7527562464363955
prapr_Math_28_mutant-18,SimplexSolver,5.133066024966314
prapr_Math_28_mutant-9,SimplexSolver,10.404037411014393
prapr_Math_28_mutant-5,SimplexSolver,4.750333201670579
prapr_Math_28_mutant-20,SimplexSolver,4.418836029985197
prapr_Math_60_mutant-1,NormalDistributionImpl,2.747475316571768
prapr_Math_49_mutant-6,OpenMapRealVector,7.47261530938535
prapr_Math_49_mutant-11,OpenIntToDoubleHashMap,9.262571830175094
prapr_Math_49_mutant-8,OpenMapRealVector,2.2739890726679985
prapr_Math_49_mutant-1,OpenMapRealVector,6.6479012018091455
prapr_Math_49_mutant-10,OpenIntToDoubleHashMap,3.1865712770445667
prapr_Math_49_mutant-7,OpenMapRealVector,3.695172042594207
prapr_Math_49_mutant-2,OpenMapRealVector,5.71172218376663
prapr_Math_49_mutant-4,OpenIntToDoubleHashMap,5.200082415421101
prapr_Math_49_mutant-3,OpenIntToDoubleHashMap,4.041738646823208
prapr_Math_49_mutant-9,OpenMapRealVector,4.277656358160557
prapr_Math_49_mutant-5,OpenIntToDoubleHashMap,4.364516071350452
prapr_Math_64_mutant-3,LevenbergMarquardtOptimizer,4.372735713001928
prapr_Math_50_mutant-14,BaseSecantSolver,3.9828890139311417
prapr_Math_50_mutant-39,BaseSecantSolver,5.173550202940864
prapr_Math_50_mutant-6,BaseSecantSolver,3.7444977591105966
prapr_Math_50_mutant-11,BaseSecantSolver,5.291478069100676
prapr_Math_50_mutant-31,BaseSecantSolver,4.146659606677345
prapr_Math_50_mutant-25,BaseSecantSolver,6.192346663169538
prapr_Math_50_mutant-13,BaseSecantSolver,3.6457963931352513
prapr_Math_50_mutant-27,BaseSecantSolver,5.705379470612299
prapr_Math_50_mutant-23,BaseSecantSolver,3.300517112183636
prapr_Math_50_mutant-36,BaseSecantSolver,6.772260471039763
prapr_Math_50_mutant-30,BaseSecantSolver,5.8236998780210625
prapr_Math_50_mutant-21,BaseSecantSolver,4.769918689680667
prapr_Math_50_mutant-28,BaseSecantSolver,6.171065377055229
prapr_Math_50_mutant-32,BaseSecantSolver,4.59080795519704
prapr_Math_50_mutant-12,BaseSecantSolver,3.61305798116413
prapr_Math_50_mutant-38,BaseSecantSolver,3.5220844663078568
prapr_Math_50_mutant-19,BaseSecantSolver,3.3685976053278504
prapr_Math_50_mutant-8,BaseSecantSolver,3.722144209926199
prapr_Math_50_mutant-37,BaseSecantSolver,3.5475122351712325
prapr_Math_50_mutant-1,BaseSecantSolver,3.5785953742694336
prapr_Math_50_mutant-24,BaseSecantSolver,3.514494013982303
prapr_Math_50_mutant-16,BaseSecantSolver,4.446450836414446
prapr_Math_50_mutant-22,BaseSecantSolver,3.3180907321712505
prapr_Math_50_mutant-35,BaseSecantSolver,7.355818035750642
prapr_Math_50_mutant-10,BaseSecantSolver,3.7030026223319763
