project,id,mutant,toolASTDifferencing,toolCosine,toolStringDistance,toolVariable,toolSyntax,toolSemantic,s3tool,capgentool,correct
Math,80,mutant-20,64.0,0.0,0.0,1.0,0.1894934333958724,0.14457831325301204,64.0,0.027396640972897214,FALSE
Math,80,mutant-21,7.0,0.009506262356304807,4.0,0.5833333333333334,0.731610337972167,0.7232142857142857,11.009506262356304,0.308648111332008,FALSE
Math,80,mutant-23,1.0,0.0,1.0,0.7142857142857143,1.0,1.0,2.0,0.7142857142857143,FALSE
Math,80,mutant-24,1.0,0.0,1.0,0.7142857142857143,1.0,0.8888888888888888,2.0,0.6349206349206349,FALSE
Math,80,mutant-25,4.0,0.043499285404722476,1.0,0.75,0.9250457038391224,0.8783783783783784,5.043499285404723,0.6094051089480705,FALSE
Math,80,mutant-26,18.0,0.0,0.0,1.0,0.7794117647058824,0.6175548589341693,18.0,0.4813295224045731,FALSE
Math,80,mutant-27,9.0,0.0,0.0,1.0,0.8301886792452831,0.7333333333333333,9.0,0.6088050314465409,FALSE
Math,80,mutant-28,9.0,0.10197348986612542,1.0,0.7142857142857143,0.8301886792452831,0.7333333333333333,10.101973489866126,0.4348607367475292,FALSE
Math,80,mutant-29,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,80,mutant-30,9.0,0.10197348986612542,1.0,0.7142857142857143,0.8301886792452831,0.7333333333333333,10.101973489866126,0.4348607367475292,FALSE
Math,80,mutant-31,9.0,0.10197348986612542,1.0,0.7142857142857143,0.8301886792452831,0.7333333333333333,10.101973489866126,0.4348607367475292,FALSE
Math,80,mutant-32,1.0,0.0,1.0,0.8181818181818182,1.0,1.0,2.0,0.8181818181818182,FALSE
Math,80,mutant-33,4.0,0.08907342005924912,1.0,0.6,0.8583333333333333,0.7291666666666666,5.089073420059249,0.37552083333333325,FALSE
Math,80,mutant-34,4.0,0.08907342005924912,1.0,0.6,0.8583333333333333,0.7291666666666666,5.089073420059249,0.37552083333333325,FALSE
Math,80,mutant-35,14.0,0.12076758169976975,2.0,0.6,0.8255451713395638,0.625,16.12076758169977,0.30957943925233644,FALSE
Math,80,mutant-36,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,80,mutant-37,4.0,0.0,0.0,1.0,0.8918918918918919,0.7188755020080321,4.0,0.6411592315206772,FALSE
Math,80,mutant-38,4.0,0.0,0.0,1.0,0.8918918918918919,0.7188755020080321,4.0,0.6411592315206772,FALSE
Math,80,mutant-4,52.0,0.13308237917462218,15.0,0.23076923076923078,0.3590504451038576,0.24239130434782608,67.13308237917462,0.02008400901124421,FALSE
Math,80,mutant-8,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,2.0,0.6666666666666666,FALSE
Math,81,mutant-1,1.0,0.0,1.0,0.5,1.0,0.16216216216216217,2.0,0.08108108108108109,FALSE
Math,81,mutant-10,4.0,0.11808289631180313,1.0,0.5,0.8181818181818182,0.7748917748917749,5.118082896311803,0.3170011806375443,FALSE
Math,81,mutant-100,6.0,0.21045796604827727,2.0,0.2,0.8278388278388278,1.0,8.210457966048278,0.16556776556776556,FALSE
Math,81,mutant-101,4.0,0.0,0.0,1.0,0.7291666666666666,0.5,4.0,0.3645833333333333,FALSE
Math,81,mutant-102,4.0,0.17537887487646797,1.0,0.3333333333333333,0.7291666666666666,1.0,5.175378874876468,0.24305555555555552,FALSE
Math,81,mutant-103,1.0,0.0,1.0,0.7777777777777778,1.0,0.96,2.0,0.7466666666666667,FALSE
Math,81,mutant-104,1.0,0.0,1.0,0.7777777777777778,1.0,0.96,2.0,0.7466666666666667,FALSE
Math,81,mutant-105,1.0,0.0,1.0,0.7777777777777778,1.0,0.96,2.0,0.7466666666666667,FALSE
Math,81,mutant-106,1.0,0.0,1.0,0.7777777777777778,1.0,0.96,2.0,0.7466666666666667,FALSE
Math,81,mutant-107,1.0,0.0,1.0,0.5,1.0,0.8292682926829268,2.0,0.4146341463414634,FALSE
Math,81,mutant-108,1.0,0.0,1.0,0.5,1.0,0.7804878048780488,2.0,0.3902439024390244,FALSE
Math,81,mutant-109,1.0,0.0,1.0,0.5,1.0,0.7804878048780488,2.0,0.3902439024390244,FALSE
Math,81,mutant-11,5.0,0.08330150297178862,1.0,0.6666666666666666,0.5720524017467249,0.435,6.083301502971788,0.1658951965065502,FALSE
Math,81,mutant-110,233.0,0.3355198270543813,102.0,0.019230769230769232,0.026929260450160773,0.008576533650982729,335.3355198270544,4.441532854747734E-6,FALSE
Math,81,mutant-111,3.0,0.0,0.0,1.0,0.9770992366412213,0.5555555555555556,3.0,0.542832909245123,FALSE
Math,81,mutant-112,8.0,0.0,0.0,1.0,0.5932203389830508,0.05226480836236934,8.0,0.03100454733360893,FALSE
Math,81,mutant-113,2.0,0.045478595781576425,1.0,0.6,1.0,0.9545454545454546,3.045478595781576,0.5727272727272728,FALSE
Math,81,mutant-114,2.0,0.045478595781576425,1.0,0.6,1.0,1.0,3.045478595781576,0.6,FALSE
Math,81,mutant-115,5.0,0.08330150297178862,2.0,0.25,0.5720524017467249,0.21,7.083301502971788,0.030032751091703055,FALSE
Math,81,mutant-116,5.0,0.0,0.0,1.0,0.5720524017467249,0.06,5.0,0.03432314410480349,FALSE
Math,81,mutant-117,5.0,0.08330150297178862,2.0,0.25,0.5720524017467249,0.3,7.083301502971788,0.04290393013100437,FALSE
Math,81,mutant-118,10.0,0.2494446500534866,3.0,0.4,0.5652173913043478,0.6153846153846154,13.249444650053487,0.1391304347826087,FALSE
Math,81,mutant-119,1.0,0.0,0.0,1.0,1.0,0.8064516129032258,1.0,0.8064516129032258,FALSE
Math,81,mutant-12,1.0,0.0,1.0,0.7777777777777778,1.0,1.0,2.0,0.7777777777777778,FALSE
Math,81,mutant-120,8.0,0.14719713457755823,1.0,0.6666666666666666,0.7311827956989247,0.7195945945945946,9.147197134577558,0.3507701249636734,FALSE
Math,81,mutant-121,12.0,0.36566495258345344,3.0,0.4,0.8006993006993007,0.6919642857142857,15.365664952583453,0.22162212787212787,FALSE
Math,81,mutant-122,1.0,0.0,1.0,0.3333333333333333,1.0,0.5925925925925926,2.0,0.19753086419753085,FALSE
Math,81,mutant-123,1.0,0.0,1.0,0.3333333333333333,1.0,0.75,2.0,0.25,FALSE
Math,81,mutant-124,1.0,0.0,1.0,0.3333333333333333,1.0,0.7619047619047619,2.0,0.25396825396825395,FALSE
Math,81,mutant-125,8.0,0.0,0.0,1.0,0.14176829268292682,0.004662004662004662,8.0,6.609244414122462E-4,FALSE
Math,81,mutant-126,5.0,0.1268686945000821,1.0,0.6,0.8680555555555556,0.7875,6.126868694500082,0.41015625,FALSE
Math,81,mutant-127,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,81,mutant-128,16.0,0.0,0.0,1.0,0.06216696269982238,0.002079002079002079,16.0,1.2924524469817543E-4,FALSE
Math,81,mutant-129,1.0,0.0,1.0,0.7777777777777778,1.0,0.6756756756756757,2.0,0.5255255255255256,FALSE
Math,81,mutant-13,1.0,0.0,1.0,0.7777777777777778,1.0,0.92,2.0,0.7155555555555556,FALSE
Math,81,mutant-130,1.0,0.0,0.0,1.0,1.0,0.92,1.0,0.92,FALSE
Math,81,mutant-131,1.0,0.0,1.0,0.7777777777777778,1.0,1.0,2.0,0.7777777777777778,FALSE
Math,81,mutant-132,1.0,0.0,1.0,0.5,1.0,0.8292682926829268,2.0,0.4146341463414634,FALSE
Math,81,mutant-133,1.0,0.0,1.0,0.5,1.0,0.7804878048780488,2.0,0.3902439024390244,FALSE
Math,81,mutant-134,1.0,0.0,1.0,0.5,1.0,0.7804878048780488,2.0,0.3902439024390244,FALSE
Math,81,mutant-135,8.0,0.3030679475628304,1.0,0.3333333333333333,0.5929203539823009,0.10869565217391304,9.30306794756283,0.02148262152109786,FALSE
Math,81,mutant-136,5.0,0.17537887487646797,1.0,0.3333333333333333,0.7444444444444445,0.09090909090909091,6.175378874876468,0.02255892255892256,FALSE
Math,81,mutant-137,5.0,0.17537887487646797,1.0,0.3333333333333333,0.7444444444444445,0.09090909090909091,6.175378874876468,0.02255892255892256,FALSE
Math,81,mutant-138,9.0,0.09861218113400272,1.0,0.75,0.855072463768116,0.832,10.098612181134003,0.5335652173913042,FALSE
Math,81,mutant-139,2.0,0.017700513742497037,1.0,0.8,1.0,1.0,3.017700513742497,0.8,FALSE
Math,81,mutant-14,1.0,0.0,1.0,0.7777777777777778,1.0,0.92,2.0,0.7155555555555556,FALSE
Math,81,mutant-140,9.0,0.0,0.0,1.0,0.855072463768116,1.0,9.0,0.855072463768116,FALSE
Math,81,mutant-141,9.0,0.09861218113400272,1.0,0.75,0.855072463768116,0.832,10.098612181134003,0.5335652173913042,FALSE
Math,81,mutant-142,10.0,0.0,0.0,1.0,0.9604221635883905,0.8467153284671532,10.0,0.813204167709878,FALSE
Math,81,mutant-143,2.0,0.017700513742497037,1.0,0.8,1.0,0.9643347050754458,3.017700513742497,0.7714677640603567,FALSE
Math,81,mutant-144,5.0,0.08330150297178862,2.0,0.25,0.4883720930232558,0.06,7.083301502971788,0.007325581395348836,FALSE
Math,81,mutant-145,5.0,0.08330150297178862,2.0,0.25,0.4883720930232558,0.3,7.083301502971788,0.03662790697674418,FALSE
Math,81,mutant-146,5.0,0.0,0.0,1.0,0.4883720930232558,0.21,5.0,0.10255813953488371,FALSE
Math,81,mutant-147,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,81,mutant-148,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
Math,81,mutant-149,1.0,0.0,0.0,1.0,1.0,0.9387755102040817,1.0,0.9387755102040817,FALSE
Math,81,mutant-15,1.0,0.0,0.0,1.0,1.0,0.92,1.0,0.92,FALSE
Math,81,mutant-150,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,81,mutant-151,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,81,mutant-152,3.0,0.09288526477785464,1.0,0.5,1.0,0.9259259259259259,4.092885264777855,0.46296296296296297,FALSE
Math,81,mutant-153,3.0,0.0,3.0,0.45454545454545453,1.0,0.9259259259259259,6.0,0.42087542087542085,FALSE
Math,81,mutant-154,3.0,0.0,3.0,0.45454545454545453,1.0,0.9259259259259259,6.0,0.42087542087542085,FALSE
Math,81,mutant-155,3.0,0.12168993434632014,1.0,0.3333333333333333,1.0,0.92,4.12168993434632,0.30666666666666664,FALSE
Math,81,mutant-156,16.0,0.11108440211067272,1.0,0.75,0.862453531598513,0.7361769352290679,17.111084402110674,0.4761887982522595,FALSE
Math,81,mutant-157,17.0,0.0,0.0,1.0,0.862453531598513,0.7807570977917981,17.0,0.6733667163111419,FALSE
Math,81,mutant-16,1.0,0.0,0.0,1.0,1.0,0.625,1.0,0.625,FALSE
Math,81,mutant-17,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-18,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-19,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-2,1.0,0.0,0.0,1.0,1.0,0.2564102564102564,1.0,0.2564102564102564,FALSE
Math,81,mutant-20,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-21,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-22,1.0,0.0,1.0,0.6,1.0,1.0,2.0,0.6,FALSE
Math,81,mutant-23,7.0,0.2440710539815455,2.0,0.25,0.6292134831460674,0.037037037037037035,9.244071053981546,0.005826050769870994,FALSE
Math,81,mutant-24,7.0,0.2440710539815455,2.0,0.25,0.6292134831460674,0.037037037037037035,9.244071053981546,0.005826050769870994,FALSE
Math,81,mutant-25,16.0,0.7808013502595236,8.0,0.0,0.06216696269982238,0.002079002079002079,24.780801350259523,0.0,FALSE
Math,81,mutant-26,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,FALSE
Math,81,mutant-27,5.0,0.0,0.0,1.0,0.7444444444444445,0.5053763440860215,5.0,0.3762246117084827,FALSE
Math,81,mutant-28,5.0,0.17537887487646797,1.0,0.3333333333333333,0.7444444444444445,0.6179775280898876,6.175378874876468,0.15334997919267582,FALSE
Math,81,mutant-29,5.0,0.18350341907227385,2.0,0.0,0.7291666666666666,0.375,7.183503419072274,0.0,FALSE
Math,81,mutant-3,1.0,0.0,1.0,0.5,1.0,0.8043478260869565,2.0,0.40217391304347827,FALSE
Math,81,mutant-30,5.0,0.18350341907227385,2.0,0.0,0.7291666666666666,0.375,7.183503419072274,0.0,FALSE
Math,81,mutant-31,5.0,0.18350341907227385,2.0,0.0,0.7291666666666666,0.375,7.183503419072274,0.0,FALSE
Math,81,mutant-32,5.0,0.18350341907227385,2.0,0.0,0.7291666666666666,0.375,7.183503419072274,0.0,FALSE
Math,81,mutant-33,5.0,0.17537887487646797,1.0,0.3333333333333333,0.7444444444444445,0.6237623762376238,6.175378874876468,0.1547854785478548,FALSE
Math,81,mutant-34,5.0,0.07417990022744858,1.0,0.6666666666666666,0.85,0.8223938223938224,6.074179900227449,0.466023166023166,FALSE
Math,81,mutant-35,113.0,0.07425859121951695,46.0,0.14035087719298245,0.17867165575304023,0.16124436000949893,159.07425859121952,0.00404348025034898,FALSE
Math,81,mutant-36,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-37,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-38,1.0,0.0,0.0,1.0,1.0,0.625,1.0,0.625,FALSE
Math,81,mutant-39,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-40,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-41,1.0,0.0,1.0,0.3333333333333333,1.0,0.625,2.0,0.20833333333333331,FALSE
Math,81,mutant-42,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,2.0,0.3333333333333333,FALSE
Math,81,mutant-43,3.0,0.12168993434632014,2.0,0.0,1.0,0.3333333333333333,5.12168993434632,0.0,FALSE
Math,81,mutant-44,3.0,0.0,0.0,1.0,1.0,0.3333333333333333,3.0,0.3333333333333333,FALSE
Math,81,mutant-45,1.0,0.0,1.0,0.7777777777777778,1.0,1.0,2.0,0.7777777777777778,FALSE
Math,81,mutant-46,5.0,0.06787744420790176,0.0,1.0,0.8991370010787486,1.0,5.067877444207902,0.8991370010787486,FALSE
Math,81,mutant-47,12.0,0.15792464167931552,1.0,0.75,0.8045454545454546,0.78,13.157924641679315,0.4706590909090909,FALSE
Math,81,mutant-48,12.0,0.15792464167931552,1.0,0.75,0.8045454545454546,0.78,13.157924641679315,0.4706590909090909,FALSE
Math,81,mutant-49,12.0,0.15792464167931552,1.0,0.75,0.8045454545454546,0.78,13.157924641679315,0.4706590909090909,FALSE
Math,81,mutant-5,4.0,0.07417990022744858,1.0,0.6666666666666666,0.8534031413612565,0.7885714285714286,5.074179900227449,0.4486462228870605,FALSE
Math,81,mutant-50,12.0,0.15792464167931552,1.0,0.75,1.0,0.78,13.157924641679315,0.585,FALSE
Math,81,mutant-51,3.0,0.0,3.0,0.45454545454545453,1.0,0.9259259259259259,6.0,0.42087542087542085,FALSE
Math,81,mutant-54,3.0,0.0,0.0,1.0,0.9210526315789473,1.0,3.0,0.9210526315789473,FALSE
Math,81,mutant-55,8.0,0.670085560463071,4.0,0.0,0.14176829268292682,1.0,12.670085560463072,0.0,FALSE
Math,81,mutant-56,5.0,0.0871290708247231,0.0,1.0,0.8710801393728222,0.8203125,5.087129070824723,0.7145579268292682,FALSE
Math,81,mutant-57,4.0,0.0,0.0,1.0,0.8278388278388278,0.7748917748917749,4.0,0.6414854986283557,FALSE
Math,81,mutant-58,4.0,0.0,0.0,1.0,0.8278388278388278,0.7748917748917749,4.0,0.6414854986283557,FALSE
Math,81,mutant-59,6.0,0.2576925110419097,2.0,0.0,0.7445652173913043,0.24444444444444444,8.25769251104191,0.0,FALSE
Math,81,mutant-6,19.0,0.0,0.0,1.0,0.8118466898954704,0.7207488299531981,19.0,0.5851375518435371,FALSE
Math,81,mutant-60,6.0,0.2576925110419097,2.0,0.0,0.7445652173913043,0.24444444444444444,8.25769251104191,0.0,FALSE
Math,81,mutant-61,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,81,mutant-62,2.0,0.003524272048564092,1.0,0.7142857142857143,1.0,0.15,3.003524272048564,0.10714285714285714,FALSE
Math,81,mutant-63,7.0,0.2440710539815455,2.0,0.25,0.7424892703862661,0.037037037037037035,9.244071053981546,0.006874900651724686,FALSE
Math,81,mutant-64,7.0,0.2440710539815455,2.0,0.25,0.7424892703862661,0.037037037037037035,9.244071053981546,0.006874900651724686,FALSE
Math,81,mutant-65,22.0,0.1120076205564482,9.0,0.21428571428571427,0.565922920892495,0.3430493273542601,31.112007620556447,0.041601316574256114,FALSE
Math,81,mutant-66,7.0,0.03266926806842785,5.0,0.2727272727272727,0.7244094488188977,0.7964071856287425,12.032669268068428,0.1573431519209255,FALSE
Math,81,mutant-67,3.0,0.0,3.0,0.45454545454545453,1.0,0.96,6.0,0.43636363636363634,FALSE
Math,81,mutant-68,3.0,0.0,3.0,0.45454545454545453,1.0,0.96,6.0,0.43636363636363634,FALSE
Math,81,mutant-69,4.0,0.014185115797345493,3.0,0.5384615384615384,1.0,0.9627906976744186,7.014185115797345,0.5184257602862253,FALSE
Math,81,mutant-7,19.0,0.1654810693732658,1.0,0.75,0.8118466898954704,0.7207488299531981,20.165481069373264,0.43885316388265283,FALSE
Math,81,mutant-70,4.0,0.014185115797345493,3.0,0.5384615384615384,1.0,1.0,7.014185115797345,0.5384615384615384,FALSE
Math,81,mutant-71,4.0,0.014185115797345493,3.0,0.5384615384615384,1.0,0.9707495429616088,7.014185115797345,0.5227112923639432,FALSE
Math,81,mutant-72,3.0,0.0,3.0,0.45454545454545453,1.0,0.96,6.0,0.43636363636363634,FALSE
Math,81,mutant-73,4.0,0.11147668336136152,1.0,0.5,0.8264840182648402,0.7520325203252033,5.111476683361362,0.3107714296321046,FALSE
Math,81,mutant-74,6.0,0.0,0.0,1.0,0.9202898550724637,0.8004926108374384,6.0,0.7366852288141643,FALSE
Math,81,mutant-75,3.0,0.0,3.0,0.45454545454545453,1.0,1.0,6.0,0.45454545454545453,FALSE
Math,81,mutant-76,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,FALSE
Math,81,mutant-77,10.0,0.2494446500534866,3.0,0.4,0.5652173913043478,0.6153846153846154,13.249444650053487,0.1391304347826087,FALSE
Math,81,mutant-78,9.0,0.07238741045678465,0.0,1.0,0.8783151326053042,0.8304498269896193,9.072387410456784,0.7293966499144394,FALSE
Math,81,mutant-79,17.0,0.29647352931855153,0.0,1.0,0.6344294003868471,0.5972027972027972,17.29647352931855,0.37888301253871853,FALSE
Math,81,mutant-8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,81,mutant-80,3.0,0.09288526477785464,2.0,0.2,1.0,0.6153846153846154,5.092885264777855,0.12307692307692308,FALSE
Math,81,mutant-81,2.0,0.09288526477785464,2.0,0.5,1.0,0.6153846153846154,4.092885264777855,0.3076923076923077,FALSE
Math,81,mutant-82,3.0,0.09288526477785464,2.0,0.2,1.0,0.6153846153846154,5.092885264777855,0.12307692307692308,FALSE
Math,81,mutant-83,3.0,0.0834848610088319,1.0,0.3333333333333333,0.9770992366412213,0.6470588235294118,4.083484861008832,0.21074689417751832,FALSE
Math,81,mutant-84,1.0,0.0,1.0,0.3333333333333333,1.0,0.8823529411764706,2.0,0.2941176470588235,FALSE
Math,81,mutant-85,1.0,0.0,1.0,0.3333333333333333,1.0,0.75,2.0,0.25,FALSE
Math,81,mutant-86,1.0,0.0,1.0,0.3333333333333333,1.0,0.6521739130434783,2.0,0.21739130434782608,FALSE
Math,81,mutant-87,9.0,0.09861218113400272,0.0,1.0,0.855072463768116,0.8,9.098612181134003,0.6840579710144928,FALSE
Math,81,mutant-88,4.0,0.11147668336136152,1.0,0.5,0.8264840182648402,0.7007575757575758,5.111476683361362,0.2895824685208247,FALSE
Math,81,mutant-89,4.0,0.11147668336136152,1.0,0.5,0.8264840182648402,0.7520325203252033,5.111476683361362,0.3107714296321046,FALSE
Math,81,mutant-9,4.0,0.11808289631180313,1.0,0.5,0.8181818181818182,0.7748917748917749,5.118082896311803,0.3170011806375443,FALSE
Math,81,mutant-90,12.0,0.0,0.0,1.0,0.6604651162790698,0.6126126126126126,12.0,0.4046092604232139,FALSE
Math,81,mutant-91,12.0,0.2254033307585166,1.0,0.6666666666666666,0.6604651162790698,1.0,13.225403330758517,0.44031007751937984,FALSE
Math,81,mutant-92,4.0,0.17537887487646797,1.0,0.3333333333333333,0.7291666666666666,0.5,5.175378874876468,0.12152777777777776,FALSE
Math,81,mutant-93,3.0,0.04881026878865813,2.0,0.3333333333333333,1.0,0.7090909090909091,5.0488102687886585,0.23636363636363636,FALSE
Math,81,mutant-94,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,FALSE
Math,81,mutant-95,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,FALSE
Math,81,mutant-96,3.0,0.04881026878865813,2.0,0.3333333333333333,1.0,0.8863636363636364,5.0488102687886585,0.2954545454545454,FALSE
Math,81,mutant-97,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,FALSE
Math,81,mutant-98,2.0,0.0,2.0,0.0,1.0,0.8,4.0,0.0,FALSE
Math,81,mutant-99,6.0,0.21045796604827727,2.0,0.2,0.8278388278388278,0.5159235668789809,8.210457966048278,0.08542031217190453,FALSE
Math,82,mutant-1,2.0,0.0,2.0,0.5,1.0,1.0,4.0,0.5,FALSE
Math,82,mutant-2,6.0,0.0715233091147407,1.0,0.7142857142857143,0.8632478632478633,0.6907894736842105,7.071523309114741,0.425944669365722,TRUE
Math,82,mutant-3,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,FALSE
Math,82,mutant-4,6.0,0.14104430961266667,4.0,0.16666666666666666,1.0,0.4444444444444444,10.141044309612667,0.07407407407407407,FALSE
Math,82,mutant-5,6.0,0.12881287805964425,4.0,0.16666666666666666,0.3684210526315789,0.3888888888888889,10.128812878059644,0.02387914230019493,FALSE
Math,82,mutant-6,6.0,0.12881287805964425,4.0,0.16666666666666666,0.3684210526315789,0.40540540540540543,10.128812878059644,0.024893314366998577,FALSE
Math,82,mutant-7,8.0,0.08387461868709567,1.0,0.8,0.8181818181818182,0.6862745098039216,9.083874618687096,0.4491978609625669,FALSE
Math,82,mutant-8,5.0,0.04001634000834142,1.0,0.8,0.9,0.6825938566552902,6.040016340008341,0.49146757679180897,FALSE
Math,82,mutant-9,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,84,mutant-1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,84,mutant-2,8.0,0.0,0.0,1.0,0.14925373134328357,0.011363636363636364,8.0,0.0016960651289009497,FALSE
Math,84,mutant-3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,85,mutant-1,2.0,0.0,1.0,0.5,1.0,1.0,3.0,0.5,TRUE
Math,85,mutant-2,24.0,0.24375572770745635,8.0,0.5,0.361247947454844,0.27246376811594203,32.24375572770745,0.049213488493848316,FALSE
Math,85,mutant-3,2.0,0.0,1.0,0.5,1.0,1.0,3.0,0.5,FALSE
Math,85,mutant-4,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
Math,88,mutant-1,6.0,0.07855732474907318,2.0,0.42857142857142855,0.8333333333333334,0.19642857142857142,8.078557324749074,0.07015306122448979,FALSE
Math,88,mutant-2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Math,88,mutant-3,3.0,0.005252742752624884,1.0,0.7142857142857143,0.908256880733945,1.0,4.005252742752624,0.6487549148099607,FALSE
Math,95,mutant-1,4.0,0.29289321881345254,1.0,0.0,0.6111111111111112,0.13333333333333333,5.292893218813452,0.0,FALSE
Math,95,mutant-2,4.0,0.29289321881345254,1.0,0.0,0.6111111111111112,0.13333333333333333,5.292893218813452,0.0,FALSE
Math,95,mutant-3,3.0,0.19501552810007572,1.0,0.3333333333333333,0.8235294117647058,0.6363636363636364,4.195015528100075,0.17468805704099818,FALSE
Math,95,mutant-4,2.0,0.0,1.0,0.6,1.0,1.0,3.0,0.6,FALSE
Math,95,mutant-5,2.0,0.0,0.0,1.0,1.0,0.3333333333333333,2.0,0.3333333333333333,FALSE
Math,95,mutant-6,1.0,0.0,0.0,1.0,1.0,0.25,1.0,0.25,FALSE
Math,95,mutant-7,1.0,0.0,1.0,0.0,1.0,0.5,2.0,0.0,FALSE
Mockito,15,mutant-1,5.0,0.26620061429465713,5.0,0.16666666666666666,0.7777777777777778,1.0,10.266200614294657,0.12962962962962962,FALSE
Mockito,28,mutant-1,5.0,0.26620061429465713,5.0,0.16666666666666666,1.0,0.375,10.266200614294657,0.0625,FALSE
Mockito,29,mutant-1,7.0,0.16626576059580767,3.0,0.5714285714285714,0.39436619718309857,1.0,10.166265760595808,0.22535211267605632,TRUE
Mockito,29,mutant-2,8.0,0.15117856662252938,9.0,0.375,0.6698113207547169,0.3942307692307692,17.15117856662253,0.09902258708272857,FALSE
Mockito,38,mutant-1,12.0,0.009671899466043965,2.0,0.625,0.0,0.0,14.009671899466044,0.0,TRUE
Mockito,38,mutant-2,18.0,0.07178972042279952,5.0,0.5833333333333334,0.3584905660377358,0.0,23.0717897204228,0.0,FALSE
Mockito,38,mutant-3,4.0,0.15484574527148343,1.0,0.3333333333333333,0.7083333333333334,0.5576923076923077,5.1548457452714835,0.13167735042735043,FALSE
Mockito,5,mutant-1,2.0,0.0,1.0,0.3333333333333333,1.0,1.0,3.0,0.3333333333333333,FALSE
Mockito,5,mutant-10,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,FALSE
Mockito,5,mutant-11,2.0,0.0,1.0,0.3333333333333333,1.0,1.0,3.0,0.3333333333333333,FALSE
Mockito,5,mutant-12,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,FALSE
Mockito,5,mutant-13,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,FALSE
Mockito,5,mutant-14,2.0,0.0,1.0,0.3333333333333333,1.0,1.0,3.0,0.3333333333333333,FALSE
Mockito,5,mutant-15,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,FALSE
Mockito,5,mutant-16,2.0,0.0,1.0,0.5,1.0,1.0,3.0,0.5,FALSE
Mockito,5,mutant-17,4.0,0.006141306804223645,0.0,1.0,1.0,1.0,4.006141306804223,1.0,FALSE
Mockito,5,mutant-18,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,FALSE
Mockito,5,mutant-19,2.0,0.0,1.0,0.3333333333333333,1.0,1.0,3.0,0.3333333333333333,FALSE
Mockito,5,mutant-2,13.0,0.0,4.0,0.45454545454545453,1.0,1.0,17.0,0.45454545454545453,FALSE
Mockito,5,mutant-20,2.0,0.0,1.0,0.3333333333333333,1.0,1.0,3.0,0.3333333333333333,FALSE
Mockito,5,mutant-21,2.0,0.0,1.0,0.3333333333333333,1.0,1.0,3.0,0.3333333333333333,FALSE
Mockito,5,mutant-22,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,FALSE
