patch_id,file_name,sum_entropy,mean_entropy
prapr_Mockito_28_mutant-1,JUnit45AndHigherRunnerImpl,16.57153750228002,16.57153750228002
prapr_Mockito_8_mutant-6,GenericMetadataSupport,17.011067451125864,17.011067451125864
prapr_Mockito_8_mutant-2,GenericMetadataSupport,49.91356579521483,1.3490152917625629
prapr_Mockito_8_mutant-4,GenericMetadataSupport,61.159936898195156,1.4223241139115153
prapr_Mockito_8_mutant-3,GenericMetadataSupport,16.62814759189067,16.62814759189067
prapr_Mockito_8_mutant-5,GenericMetadataSupport,49.44043241075849,1.5450135128362028
prapr_Mockito_5_mutant-3,VerificationOverTimeImpl,17.158767584509846,2.1448459480637307
prapr_Mockito_29_mutant-1,Same,39.2680930306106,2.3098878253300352
prapr_Mockito_29_mutant-2,Same,39.484955566872635,2.322644445110155
prapr_Mockito_38_mutant-2,ArgumentMatchingTool,53.03984019889919,4.07998770760763
prapr_Mockito_38_mutant-3,Equals,31.441568384535454,3.930196048066932
prapr_Mockito_15_mutant-1,JUnit45AndHigherRunnerImpl,16.57153750228002,16.57153750228002
prapr_Math_18_mutant-8,CMAESOptimizer,55.68280603549267,2.1416463859804873
prapr_Math_18_mutant-10,CMAESOptimizer,51.08170295059586,2.1284042896081607
prapr_Math_95_mutant-6,FDistributionImpl,22.495915589617532,5.623978897404383
prapr_Math_95_mutant-1,FDistributionImpl,22.514748101487672,1.8762290084573061
prapr_Math_95_mutant-7,FDistributionImpl,20.64178296319147,5.160445740797868
prapr_Math_95_mutant-2,FDistributionImpl,44.986909051399905,3.7489090876166586
prapr_Math_95_mutant-4,FDistributionImpl,39.570705666615595,3.0439004358935073
prapr_Math_95_mutant-3,FDistributionImpl,31.428213391774793,3.4920237101971994
prapr_Math_95_mutant-5,FDistributionImpl,29.976919816988534,4.282417116712648
prapr_Math_42_mutant-1,SimplexTableau,46.9529435298827,3.611764886914054
prapr_Math_71_mutant-14,ConvergingAlgorithmImpl,48.9121918521828,3.057011990761425
prapr_Math_71_mutant-6,ConvergingAlgorithmImpl,41.71531003384552,2.7810206689230346
prapr_Math_71_mutant-11,ConvergingAlgorithmImpl,55.37701322076061,3.9555009443400437
prapr_Math_71_mutant-25,BrentSolver,59.73748618442332,2.13348164944369
prapr_Math_71_mutant-13,ConvergingAlgorithmImpl,31.210454734108126,2.600871227842344
prapr_Math_71_mutant-27,BrentSolver,58.829779871333386,2.1788807359753104
prapr_Math_71_mutant-23,BrentSolver,63.2196393362514,2.2578442620089785
prapr_Math_71_mutant-21,BrentSolver,80.91829684402266,2.3799499071771373
prapr_Math_71_mutant-12,ConvergingAlgorithmImpl,52.99231712344741,3.785165508817672
prapr_Math_71_mutant-19,BrentSolver,60.20430167990769,2.4081720671963076
prapr_Math_71_mutant-8,ConvergingAlgorithmImpl,34.757655070906544,2.673665774685119
prapr_Math_71_mutant-1,BrentSolver,57.13805390999402,5.713805390999402
prapr_Math_71_mutant-24,BrentSolver,59.24840022223372,2.116014293651204
prapr_Math_71_mutant-16,ConvergingAlgorithmImpl,52.30064411039568,3.486709607359712
prapr_Math_71_mutant-22,EventState,98.89273741686983,3.296424580562328
prapr_Math_71_mutant-10,ConvergingAlgorithmImpl,10.101608215973938,10.101608215973938
prapr_Math_71_mutant-7,ConvergingAlgorithmImpl,35.49668996195772,2.366445997463848
prapr_Math_71_mutant-26,BrentSolver,59.74702561427113,2.2128528005285606
prapr_Math_71_mutant-17,ConvergingAlgorithmImpl,10.101608215973938,10.101608215973938
prapr_Math_71_mutant-2,AbstractIntegrator,90.34741167420296,3.474900449007806
prapr_Math_71_mutant-4,BrentSolver,53.805096070287476,2.0694267719341335
prapr_Math_71_mutant-3,BrentSolver,52.59958967692156,1.9481329509970948
prapr_Math_71_mutant-15,ConvergingAlgorithmImpl,53.30113566071062,3.553409044047375
prapr_Math_71_mutant-18,BrentSolver,75.97780681441598,2.532593560480533
prapr_Math_71_mutant-9,ConvergingAlgorithmImpl,10.588293199682406,10.588293199682406
prapr_Math_71_mutant-5,BrentSolver,52.71826472914718,1.9525283233017474
prapr_Math_71_mutant-20,BrentSolver,54.671073258301554,2.0248545651222796
prapr_Math_28_mutant-39,SimplexSolver,25.927190226062464,1.7284793484041643
prapr_Math_28_mutant-6,SimplexSolver,33.450926782863505,4.778703826123357
prapr_Math_28_mutant-11,SimplexSolver,37.16256713527611,6.193761189212686
