patch_id,file_name,sum_entropy,mean_entropy
prapr_JacksonXml_5_mutant-6,XmlRootNameLookup,31.866370035918187,6.373274007183637
prapr_JacksonXml_5_mutant-7,XmlRootNameLookup,118.1819932750243,5.909099663751215
prapr_JacksonXml_5_mutant-2,XmlRootNameLookup,13.68859243658099,13.68859243658099
prapr_JacksonXml_5_mutant-4,XmlRootNameLookup,13.68859243658099,13.68859243658099
prapr_JacksonXml_5_mutant-5,XmlRootNameLookup,27.28046112309077,4.546743520515128
prapr_JacksonCore_21_mutant-19,FilteringParserDelegate,34.50263007055603,5.750438345092672
prapr_JacksonCore_21_mutant-10,FilteringParserDelegate,48.38398319907775,4.031998599923146
prapr_JacksonCore_21_mutant-15,FilteringParserDelegate,26.858850787596847,2.0660654451997575
prapr_JacksonCore_21_mutant-20,FilteringParserDelegate,23.18851142681428,3.864751904469047
prapr_JacksonCore_19_mutant-6,BufferRecycler,83.70151544056392,4.65008419114244
prapr_JacksonCore_19_mutant-11,BufferRecycler,74.89501222769908,4.993000815179939
prapr_JacksonCore_19_mutant-13,TextBuffer,22.183594601974814,3.6972657669958022
prapr_JacksonCore_19_mutant-12,BufferRecycler,80.5653504864869,4.739138263910995
prapr_JacksonCore_19_mutant-8,TextBuffer,24.02701743451389,3.432431062073413
prapr_JacksonCore_19_mutant-1,TextBuffer,58.3819545468431,2.919097727342155
prapr_JacksonCore_19_mutant-10,BufferRecycler,19.742067251795806,1.7947333865268915
prapr_JacksonCore_19_mutant-7,TextBuffer,60.31198922418547,3.0155994612092734
prapr_JacksonCore_19_mutant-2,BufferRecycler,82.07495147347052,4.827938321968854
prapr_JacksonCore_19_mutant-4,BufferRecycler,27.708676964232712,2.518970633112065
prapr_JacksonCore_19_mutant-3,TextBuffer,45.44848289498554,3.4960371457681183
prapr_JacksonCore_19_mutant-9,BufferRecycler,72.79255640443371,4.549534775277107
prapr_JacksonCore_19_mutant-5,BufferRecycler,81.45968084052342,4.525537824473523
prapr_JacksonCore_25_mutant-6,ReaderBasedJsonParser,60.826288765946295,4.055085917729753
prapr_JacksonCore_25_mutant-11,ReaderBasedJsonParser,16.472679917795492,5.490893305931831
prapr_JacksonCore_25_mutant-31,ReaderBasedJsonParser,84.08654517896495,9.34294946432944
prapr_JacksonCore_25_mutant-13,ReaderBasedJsonParser,25.005699749378298,6.2514249373445745
prapr_JacksonCore_25_mutant-27,ReaderBasedJsonParser,83.97549043820291,6.459653110630994
prapr_JacksonCore_25_mutant-36,ReaderBasedJsonParser,71.60236820830283,5.5078744775617565
prapr_JacksonCore_25_mutant-30,ReaderBasedJsonParser,90.12673180254258,5.00704065569681
prapr_JacksonCore_25_mutant-21,ReaderBasedJsonParser,83.79189124158388,2.9925675443422817
